,user_id,product_id
1070,149,160
1071,149,1
1072,149,5
1073,149,29
1074,149,109
1075,149,5
1076,149,105
1077,149,99
1078,149,138
1079,149,92
1080,149,126
1081,149,66
1082,150,150
1083,150,58
1084,150,139
1085,150,119
1086,150,175
1087,150,124
1088,150,195
1089,150,122
1090,150,89
1091,150,65
1092,150,27
1093,150,17
1094,150,69
1095,150,11
1096,150,150
1097,150,77
1098,150,50
1099,150,34
1100,150,168
1101,150,20
1102,150,129
1103,150,11
1104,150,146
1105,150,184
1106,150,172
1107,151,2
1108,151,16
1109,151,78
1110,151,122
1111,151,47
1112,151,135
1113,151,48
1114,151,96
1115,151,30
1116,151,182
1117,151,51
1118,151,99
1119,151,112
1120,151,91
1121,151,90
1122,151,171
1123,151,23
1124,151,19
1125,151,10
1126,151,73
1127,151,75
1128,151,157
1129,151,166
1130,151,58
1131,151,116
1132,151,104
1133,151,71
1134,151,59
1135,152,92
1136,152,83
1137,152,120
1138,152,167
1139,153,151
1140,153,108
1141,153,82
1142,153,73
1143,153,108
1144,153,83
1145,153,133
1146,153,24
1147,153,78
1148,153,145
1149,153,115
1150,153,80
1151,153,40
1152,153,9
1153,153,193
1154,153,29
1155,153,176
1156,153,175
1157,153,83
1158,154,124
1159,154,94
1160,154,115
1161,154,161
1162,154,184
1163,154,165
1164,154,65
1165,154,115
1166,154,110
1167,154,189
1168,154,161
1169,154,31
1170,154,80
1171,154,10
1172,154,27
1173,154,17
1174,154,73
1175,154,181
1176,154,121
1177,154,97
1178,154,156
1179,154,31
1180,154,125
1181,154,84
1182,154,154
1183,154,13
1184,154,148
1185,154,135
1186,154,121
1187,154,47
1188,154,11
1189,155,132
1190,155,188
1191,155,122
1192,155,26
1193,155,14
1194,155,170
1195,155,140
1196,155,120
1197,155,26
1198,155,182
1199,155,126
1200,155,47
1201,155,192
1202,155,141
1203,155,68
1204,155,194
1205,155,49
1206,155,164
1207,155,70
1208,155,88
1209,155,158
1210,155,127
1211,155,94
1212,155,67
1213,155,190
1214,155,2
1215,155,78
1216,155,197
1217,155,106
1218,155,65
1219,155,17
1220,155,92
1221,155,9
1222,155,103
1223,155,144
1224,155,18
1225,156,81
1226,156,106
1227,156,177
1228,156,101
1229,156,57
1230,156,142
1231,158,134
1232,158,19
1233,158,36
1234,158,119
1235,158,124
1236,158,84
1237,158,154
1238,158,51
1239,158,172
1240,158,185
1241,158,196
1242,158,38
1243,158,165
1244,158,3
1245,158,72
1246,158,96
1247,159,124
1248,159,148
1249,159,187
1250,159,41
1251,159,32
1252,159,169
1253,159,104
1254,159,52
1255,159,49
1256,159,7
1257,159,46
1258,159,87
1259,159,183
1260,159,147
1261,159,190
1262,159,143
1263,161,9
1264,161,78
1265,161,60
1266,161,17
1267,161,1
1268,161,65
1269,161,116
1270,164,44
1271,164,100
1272,164,186
1273,164,132
1274,167,184
1275,167,145
1276,169,20
1277,169,4
1278,169,40
1279,169,14
1280,169,199
1281,169,139
1282,169,58
1283,169,170
1284,169,145
1285,169,109
1286,169,174
1287,169,112
1288,169,168
1289,169,182
1290,170,41
1291,170,136
1292,170,98
1293,170,71
1294,170,77
1295,170,189
1296,170,61
1297,170,105
1298,170,55
1299,172,58
1300,172,64
1301,172,49
1302,172,161
1303,172,54
1304,172,123
1305,172,85
1306,172,54
1307,172,136
1308,173,1
1309,173,24
1310,173,191
1311,173,176
1312,173,164
1313,173,145
1314,173,17
1315,173,89
1316,173,167
1317,173,176
1318,173,112
1319,173,133
1320,173,138
1321,173,132
1322,173,133
1323,173,141
1324,173,181
1325,173,95
1326,174,134
1327,174,49
1328,174,59
1329,176,169
1330,176,16
1331,176,47
1332,176,93
1333,176,125
1334,177,6
1335,177,148
1336,177,186
1337,177,62
1338,177,69
1339,177,45
1340,177,10
1341,177,38
1342,177,128
1343,177,87
1344,177,55
1345,179,68
1346,179,188
1347,179,69
1348,179,17
1349,179,176
1350,179,35
1351,179,116
1352,179,180
1353,179,179
1354,179,8
1355,179,94
1356,179,73
1357,179,174
1358,179,34
1359,181,94
1360,181,127
1361,181,170
1362,181,155
1363,181,160
1364,183,86
1365,183,126
1366,183,141
1367,183,36
1368,183,170
1369,183,82
1370,183,154
1371,183,192
1372,183,167
1373,183,46
1374,183,8
1375,183,126
1376,184,86
1377,184,25
1378,184,146
1379,184,12
1380,184,13
1381,186,120
1382,186,112
1383,186,111
1384,186,182
1385,186,14
1386,187,74
1387,187,47
1388,190,27
1389,194,72
1390,194,175
1391,197,55
1392,197,102
1393,197,4
1394,197,85
1395,197,27
1396,197,20
1397,198,71
1398,198,118
1399,198,148
1400,198,30
1401,198,150
1402,198,162
1403,198,184
1404,198,37
1405,198,61
1406,198,12
1407,199,92
1408,199,129
1409,199,130
1410,199,147
1411,199,57
1412,199,184
1413,199,138
1414,199,14
1415,200,141
1416,200,145
1417,200,164
1418,200,35
1419,200,147
1420,200,124
1421,201,52
1422,201,54
1423,201,39
1424,201,79
1425,201,32
1426,201,185
1427,201,34
1428,201,32
1429,201,77
1430,201,196
1431,203,177
1432,203,142
1433,203,5
1434,204,171
1435,204,14
1436,204,193
1437,204,32
1438,204,104
1439,204,36
1440,204,134
1441,205,166
1442,205,70
1443,205,164
1444,205,48
1445,205,58
1446,205,113
1447,205,29
1448,205,159
1449,205,84
1450,205,180
1451,205,90
1452,208,85
1453,208,189
1454,208,103
1455,208,66
1456,208,45
1457,208,63
1458,208,70
1459,208,112
1460,208,70
1461,208,79
1462,208,194
1463,208,1
1464,208,42
1465,208,136
1466,208,77
1467,208,33
1468,208,76
1469,208,82
1470,210,63
1471,210,110
1472,210,146
1473,211,61
1474,211,128
1475,211,16
1476,211,54
1477,211,196
1478,211,146
1479,211,58
1480,213,63
1481,213,94
1482,213,13
1483,213,83
1484,213,179
1485,213,126
1486,213,107
1487,213,69
1488,213,42
1489,213,90
1490,213,32
1491,213,18
1492,215,154
1493,215,23
1494,215,11
1495,215,86
1496,215,157
1497,215,119
1498,215,62
1499,215,117
1500,215,59
1501,216,7
1502,216,179
1503,216,117
1504,216,83
1505,216,109
1506,216,1
1507,216,28
1508,216,184
1509,216,17
1510,216,117
1511,216,166
1512,216,49
1513,216,73
1514,216,30
1515,216,117
1516,217,99
1517,217,188
1518,217,25
1519,217,75
1520,217,166
1521,217,147
1522,218,181
1523,218,175
1524,218,137
1525,218,122
1526,218,156
1527,218,4
1528,218,150
1529,218,111
1530,218,75
1531,218,21
1532,218,188
1533,218,189
1534,218,61
1535,221,44
1536,221,1
1537,221,112
1538,221,122
1539,221,106
1540,222,109
1541,222,158
1542,222,4
1543,222,20
1544,222,25
1545,222,199
1546,222,107
1547,222,173
1548,222,84
1549,222,57
1550,222,150
1551,222,190
1552,222,60
1553,223,181
1554,223,187
1555,223,75
1556,223,20
1557,223,197
1558,223,142
1559,223,75
1560,223,164
1561,223,157
1562,223,20
1563,223,148
1564,223,68
1565,223,119
1566,223,150
1567,223,7
1568,223,117
1569,223,65
1570,223,124
1571,223,19
1572,224,159
1573,224,9
1574,224,144
1575,224,81
1576,224,159
1577,225,4
1578,225,15
1579,225,66
1580,225,140
1581,225,10
1582,225,156
1583,225,113
1584,225,151
1585,225,77
1586,225,79
1587,225,146
1588,226,194
1589,226,100
1590,226,121
1591,226,56
1592,226,175
1593,226,34
1594,226,119
1595,226,124
1596,226,196
1597,226,39
1598,226,32
1599,226,176
1600,226,68
1601,226,60
1602,226,67
1603,226,158
1604,226,77
1605,226,43
1606,226,71
1607,226,193
1608,228,169
1609,228,106
1610,228,144
1611,228,102
1612,228,22
1613,229,20
1614,229,186
1615,229,61
1616,229,118
1617,229,35
1618,229,132
1619,229,197
1620,229,194
1621,229,80
1622,229,123
1623,229,183
1624,232,124
1625,232,104
1626,232,18
1627,232,171
1628,232,163
1629,232,13
1630,232,64
1631,232,52
1632,232,66
1633,232,166
1634,232,184
1635,232,88
1636,232,1
1637,233,136
1638,233,49
1639,233,10
1640,233,103
1641,233,154
1642,233,188
1643,233,50
1644,233,7
1645,233,169
1646,233,39
1647,233,151
1648,233,8
1649,233,45
1650,234,31
1651,234,168
1652,234,186
1653,234,129
1654,234,192
1655,234,8
1656,234,4
1657,234,149
1658,234,139
1659,234,3
1660,234,185
1661,234,37
1662,234,151
1663,234,129
1664,234,87
1665,234,110
1666,234,187
1667,234,52
1668,234,150
1669,234,188
1670,234,11
1671,234,106
1672,235,53
1673,235,55
1674,235,84
1675,235,59
1676,235,17
1677,235,38
1678,235,22
1679,235,51
1680,235,129
1681,235,136
1682,236,90
1683,236,95
1684,236,52
1685,236,122
1686,236,17
1687,236,28
1688,236,77
1689,236,3
1690,236,160
1691,236,77
1692,236,31
1693,236,21
1694,236,165
1695,236,86
1696,236,33
1697,236,172
1698,236,183
1699,236,40
1700,236,128
1701,236,49
1702,236,24
1703,239,148
1704,240,78
1705,240,169
1706,240,4
1707,240,66
1708,240,146
1709,240,162
1710,240,120
1711,240,71
1712,240,55
1713,240,40
1714,240,143
1715,240,8
1716,240,151
1717,240,32
1718,240,150
1719,240,22
1720,242,75
1721,243,16
1722,243,67
1723,243,177
1724,243,169
1725,243,106
1726,243,27
1727,243,148
1728,243,81
1729,243,3
1730,244,177
1731,244,191
1732,244,158
1733,244,96
1734,244,78
1735,244,188
1736,244,72
1737,244,199
1738,244,19
1739,245,140
1740,245,198
1741,245,165
1742,245,95
1743,245,53
1744,245,98
1745,245,175
1746,245,192
1747,245,86
1748,245,81
1749,245,19
1750,245,15
1751,245,127
1752,245,47
1753,245,49
1754,245,94
1755,245,59
1756,246,134
1757,246,44
1758,246,81
1759,246,39
1760,246,77
1761,246,63
1762,246,8
1763,246,154
1764,246,151
1765,246,143
1766,246,98
1767,246,107
1768,246,155
1769,246,28
1770,246,18
1771,246,134
1772,246,114
1773,248,172
1774,248,60
1775,248,54
1776,250,195
1777,250,70
1778,250,11
1779,250,132
1780,250,25
1781,250,19
1782,251,189
1783,251,125
1784,251,59
1785,251,54
1786,251,115
1787,251,57
1788,253,200
1789,253,15
1790,253,77
1791,253,169
1792,253,116
1793,253,135
1794,253,146
1795,253,178
1796,253,199
1797,253,128
1798,253,153
1799,253,128
1800,253,36
1801,253,46
1802,253,29
1803,253,14
1804,254,99
1805,254,190
1806,256,30
1807,256,172
1808,256,150
1809,256,185
1810,256,133
1811,256,116
1812,256,168
1813,256,47
1814,256,31
1815,256,67
1816,256,177
1817,256,190
1818,258,58
1819,259,199
1820,259,94
1821,259,39
1822,259,166
1823,259,185
1824,259,126
1825,260,134
1826,260,136
1827,260,109
1828,260,61
1829,260,120
1830,260,75
1831,260,24
1832,260,36
1833,260,47
1834,260,115
1835,260,33
1836,260,53
1837,260,146
1838,261,190
1839,261,171
1840,261,48
1841,261,46
1842,261,122
1843,261,59
1844,261,116
1845,261,192
1846,261,92
1847,261,85
1848,261,145
1849,261,17
1850,261,192
1851,261,50
1852,261,142
1853,261,65
1854,261,54
1855,261,46
1856,261,147
1857,261,179
1858,261,20
1859,265,165
1860,265,189
1861,265,85
1862,265,106
1863,265,8
1864,265,31
1865,265,136
1866,265,197
1867,265,62
1868,265,55
1869,265,45
1870,265,156
1871,265,74
1872,265,165
1873,265,8
1874,265,122
1875,265,160
1876,265,146
1877,265,124
1878,266,7
1879,266,118
1880,266,88
1881,266,41
1882,266,32
1883,266,53
1884,266,188
1885,266,178
1886,266,60
1887,268,137
1888,268,9
1889,268,173
1890,268,150
1891,268,153
1892,268,167
1893,268,132
1894,269,82
1895,269,72
1896,269,184
1897,269,150
1898,269,196
1899,269,92
1900,269,35
1901,269,59
1902,269,141
1903,269,145
1904,269,115
1905,269,80
1906,269,159
1907,269,67
1908,269,141
1909,269,139
1910,269,108
1911,269,132
1912,269,74
1913,269,107
1914,269,167
1915,270,158
1916,270,79
1917,270,156
1918,270,12
1919,270,48
1920,270,144
1921,271,171
1922,271,23
1923,271,107
1924,271,4
1925,271,191
1926,271,60
1927,271,139
1928,271,118
1929,271,13
1930,271,41
1931,271,52
1932,271,167
1933,271,30
1934,271,147
1935,271,66
1936,271,196
1937,271,123
1938,271,13
1939,271,72
1940,271,80
1941,271,93
1942,271,158
1943,271,15
1944,271,200
1945,271,27
1946,271,134
1947,272,6
1948,272,146
1949,272,58
1950,272,64
1951,272,128
1952,272,29
1953,272,157
1954,272,180
1955,272,160
1956,272,60
1957,272,40
1958,272,39
1959,274,45
1960,274,95
1961,274,82
1962,274,101
1963,274,86
1964,274,176
1965,274,175
1966,275,139
1967,275,75
1968,275,49
1969,275,111
1970,275,189
1971,275,8
1972,275,56
1973,275,81
1974,275,62
1975,275,62
1976,275,189
1977,275,138
1978,275,161
1979,275,89
1980,275,121
1981,275,94
1982,276,33
1983,276,193
1984,276,125
1985,276,175
1986,276,57
1987,276,27
1988,276,67
1989,276,189
1990,276,16
1991,276,175
1992,276,37
1993,276,149
1994,276,194
1995,276,46
1996,276,94
1997,276,35
1998,276,75
1999,276,109
2000,276,154
2001,277,80
2002,277,9
2003,277,17
2004,277,126
2005,278,156
2006,278,176
2007,278,66
2008,278,40
2009,278,100
2010,278,189
2011,278,25
2012,278,62
2013,278,18
2014,278,173
2015,278,9
2016,278,21
2017,279,181
2018,279,75
2019,279,131
2020,279,16
2021,279,132
2022,279,177
2023,279,81
2024,279,145
2025,280,125
2026,282,175
2027,282,88
2028,282,36
2029,282,17
2030,282,154
2031,282,96
2032,282,195
2033,282,62
2034,282,140
2035,282,53
2036,282,77
2037,285,109
2038,285,68
2039,285,52
2040,285,8
2041,285,149
2042,285,5
2043,285,50
2044,285,184
2045,285,141
2046,285,99
2047,285,162
2048,285,74
2049,285,183
2050,285,194
2051,285,85
2052,285,136
2053,285,50
2054,286,109
2055,286,100
2056,286,42
2057,286,59
2058,286,120
2059,287,171
2060,287,185
2061,287,176
2062,287,149
2063,287,59
2064,287,168
2065,287,148
2066,287,179
2067,287,113
2068,287,57
2069,289,6
2070,289,161
2071,289,172
2072,289,57
2073,289,56
2074,289,102
2075,289,38
2076,289,8
2077,289,29
2078,290,172
2079,290,47
2080,290,24
2081,290,63
2082,293,113
2083,293,178
2084,293,191
2085,293,68
2086,293,115
2087,293,43
2088,295,120
2089,295,168
2090,295,6
2091,295,160
2092,295,11
2093,295,190
2094,295,33
2095,295,7
2096,295,71
2097,295,117
2098,295,158
2099,295,79
2100,295,10
2101,295,100
2102,295,40
2103,296,156
2104,296,135
2105,296,137
2106,296,124
2107,296,45
2108,296,32
2109,296,155
2110,296,52
2111,296,119
2112,296,145
2113,297,65
2114,297,93
2115,297,128
2116,297,95
2117,297,149
2118,300,51
2119,300,88
2120,300,115
2121,300,174
2122,300,156
2123,300,57
2124,300,23
2125,300,60
2126,300,138
2127,300,100
2128,300,171
2129,300,163
2130,300,87
2131,300,94
2132,300,57
2133,300,105
2134,301,113
2135,301,172
2136,301,156
2137,301,68
2138,303,79
2139,303,100
